rank	source	target	cluster_1	cluster_2	mean	pvalue	interaction_key
1711	NRG1	ERBB4	Cortex_3	Cortex_3	0.25040889366484076		NRG1|ERBB4|Cortex_3->Cortex_3
1712	KITL	KIT	Striatum	Cortex_1	0.2500553046662916		KITL|KIT|Striatum->Cortex_1
1713	KITL	KIT	Lateral_ventricle	Lateral_ventricle	0.24985623090040116		KITL|KIT|Lateral_ventricle->Lateral_ventricle
1714	NRG1	ERBB4	Cortex_3	Hypothalamus_2	0.2496416977890599		NRG1|ERBB4|Cortex_3->Hypothalamus_2
1715	BMP4	BMPR1A	Cortex_3	Fiber_tract	0.24882097551527535		BMP4|BMPR1A|Cortex_3->Fiber_tract
1716	BMP4	BMPR1A	Cortex_3	Cortex_2	0.24837035772678134		BMP4|BMPR1A|Cortex_3->Cortex_2
1717	FGF10	FGFR2	Lateral_ventricle	Hippocampus	0.2483351334028109		FGF10|FGFR2|Lateral_ventricle->Hippocampus
1718	VEGFA	KDR	Hippocampus	Hypothalamus_1	0.24816983322176		VEGFA|KDR|Hippocampus->Hypothalamus_1
1719	KITL	KIT	Cortex_5	Fiber_tract	0.2481372063604984		KITL|KIT|Cortex_5->Fiber_tract
1720	KITL	KIT	Cortex_5	Hypothalamus_2	0.24811346061601985		KITL|KIT|Cortex_5->Hypothalamus_2
1721	SHH	PTCH1	Striatum	Lateral_ventricle	0.24807476866868586		SHH|PTCH1|Striatum->Lateral_ventricle
1722	VEGFA	KDR	Pyramidal_layer	Hypothalamus_2	0.24777736835051		VEGFA|KDR|Pyramidal_layer->Hypothalamus_2
1723	SHH	PTCH1	Hippocampus	Fiber_tract	0.24763945490418843		SHH|PTCH1|Hippocampus->Fiber_tract
1724	FGF10	FGFR2	Cortex_3	Striatum	0.24748173285286476		FGF10|FGFR2|Cortex_3->Striatum
1725	VEGFA	KDR	Fiber_tract	Hypothalamus_1	0.2474746870820349		VEGFA|KDR|Fiber_tract->Hypothalamus_1
1726	DLK1	NOTCH1	Lateral_ventricle	Cortex_3	0.24699998043076216		DLK1|NOTCH1|Lateral_ventricle->Cortex_3
1727	NRG1	ERBB4	Cortex_4	Cortex_2	0.24673238961607477		NRG1|ERBB4|Cortex_4->Cortex_2
1728	FGF10	FGFR2	Cortex_5	Hippocampus	0.2465747961477491		FGF10|FGFR2|Cortex_5->Hippocampus
1729	SHH	PTCH1	Lateral_ventricle	Fiber_tract	0.24648288021321743		SHH|PTCH1|Lateral_ventricle->Fiber_tract
1730	BMP4	BMPR1A	Fiber_tract	Hippocampus	0.24607306325239858		BMP4|BMPR1A|Fiber_tract->Hippocampus
1731	BMP4	BMPR1A	Fiber_tract	Cortex_1	0.24603650714934178		BMP4|BMPR1A|Fiber_tract->Cortex_1
1732	NOTCH1	JAG1	Lateral_ventricle	Cortex_5	0.2456700094910555		NOTCH1|JAG1|Lateral_ventricle->Cortex_5
1733	KITL	KIT	Lateral_ventricle	Cortex_2	0.24555700464625924		KITL|KIT|Lateral_ventricle->Cortex_2
1734	VEGFA	KDR	Pyramidal_layer	Cortex_1	0.24551051452326184		VEGFA|KDR|Pyramidal_layer->Cortex_1
1735	SHH	PTCH1	Hypothalamus_1	Lateral_ventricle	0.24535269454503672		SHH|PTCH1|Hypothalamus_1->Lateral_ventricle
1736	VEGFA	KDR	Pyramidal_layer	Pyramidal_layer_dentate_gyrus	0.2453255541361764	0.97	VEGFA|KDR|Pyramidal_layer->Pyramidal_layer_dentate_gyrus
1737	KITL	KIT	Striatum	Striatum	0.24522134340276902		KITL|KIT|Striatum->Striatum
1738	BMP4	BMPR1A	Cortex_5	Cortex_3	0.24495135461122142		BMP4|BMPR1A|Cortex_5->Cortex_3
1739	BMP4	BMPR1A	Striatum	Fiber_tract	0.24492912621307528		BMP4|BMPR1A|Striatum->Fiber_tract
1740	NRG1	ERBB4	Pyramidal_layer_dentate_gyrus	Cortex_1	0.2446856575446279		NRG1|ERBB4|Pyramidal_layer_dentate_gyrus->Cortex_1
1741	BMP4	BMPR1A	Striatum	Cortex_2	0.24447850842458127		BMP4|BMPR1A|Striatum->Cortex_2
1742	NRG1	ERBB4	Fiber_tract	Cortex_5	0.24436085924650325		NRG1|ERBB4|Fiber_tract->Cortex_5
1743	NRG1	ERBB4	Cortex_5	Cortex_3	0.24435745115884377		NRG1|ERBB4|Cortex_5->Cortex_3
1744	BMP4	BMPR1A	Cortex_3	Thalamus_1	0.24429113593002327		BMP4|BMPR1A|Cortex_3->Thalamus_1
1745	WNT5A	FZD7	Lateral_ventricle	Fiber_tract	0.24415713642098658		WNT5A|FZD7|Lateral_ventricle->Fiber_tract
1746	KITL	KIT	Lateral_ventricle	Hippocampus	0.24409630116041717		KITL|KIT|Lateral_ventricle->Hippocampus
1747	NRG1	ERBB4	Thalamus_2	Cortex_2	0.2437247204287497		NRG1|ERBB4|Thalamus_2->Cortex_2
1748	NRG1	ERBB4	Cortex_5	Hypothalamus_2	0.24359025528306288		NRG1|ERBB4|Cortex_5->Hypothalamus_2
1749	BMP4	BMPR1A	Pyramidal_layer	Fiber_tract	0.24352612950651895		BMP4|BMPR1A|Pyramidal_layer->Fiber_tract
1750	FGF10	FGFR2	Hypothalamus_2	Hippocampus	0.24331732025146807		FGF10|FGFR2|Hypothalamus_2->Hippocampus
1751	DLK1	NOTCH1	Fiber_tract	Fiber_tract	0.2433077222214336		DLK1|NOTCH1|Fiber_tract->Fiber_tract
1752	DLK1	NOTCH1	Cortex_2	Lateral_ventricle	0.24318130482495526		DLK1|NOTCH1|Cortex_2->Lateral_ventricle
1753	BMP4	BMPR1A	Pyramidal_layer	Cortex_2	0.24307551171802494		BMP4|BMPR1A|Pyramidal_layer->Cortex_2
1754	DLK1	NOTCH1	Thalamus_2	Striatum	0.2429169372874586		DLK1|NOTCH1|Thalamus_2->Striatum
1755	NRG1	ERBB4	Cortex_4	Cortex_4	0.2426639511817839		NRG1|ERBB4|Cortex_4->Cortex_4
1756	BMP4	BMPR1A	Cortex_5	Cortex_4	0.24254999660824667		BMP4|BMPR1A|Cortex_5->Cortex_4
1757	NRG1	ERBB4	Cortex_1	Cortex_3	0.24227942821800474		NRG1|ERBB4|Cortex_1->Cortex_3
1758	BMP4	BMPR1A	Cortex_2	Fiber_tract	0.2422142871916407		BMP4|BMPR1A|Cortex_2->Fiber_tract
1759	BMP4	BMPR1A	Cortex_2	Cortex_2	0.2417636694031467		BMP4|BMPR1A|Cortex_2->Cortex_2
1760	BMP4	BMPR1A	Hypothalamus_2	Fiber_tract	0.2417175684299478		BMP4|BMPR1A|Hypothalamus_2->Fiber_tract
1761	NRG1	ERBB4	Lateral_ventricle	Cortex_2	0.24162624752894804		NRG1|ERBB4|Lateral_ventricle->Cortex_2
1762	NRG1	ERBB4	Cortex_1	Hypothalamus_2	0.24151223234222385		NRG1|ERBB4|Cortex_1->Hypothalamus_2
1763	NOTCH1	JAG1	Fiber_tract	Lateral_ventricle	0.24131137559271243		NOTCH1|JAG1|Fiber_tract->Lateral_ventricle
1764	VEGFA	KDR	Hippocampus	Cortex_3	0.2412843284923531		VEGFA|KDR|Hippocampus->Cortex_3
1765	BMP4	BMPR1A	Hypothalamus_2	Cortex_2	0.2412669506414538		BMP4|BMPR1A|Hypothalamus_2->Cortex_2
1766	NOTCH1	JAG1	Lateral_ventricle	Pyramidal_layer_dentate_gyrus	0.24124500944333918		NOTCH1|JAG1|Lateral_ventricle->Pyramidal_layer_dentate_gyrus
1767	SHH	PTCH1	Hypothalamus_2	Lateral_ventricle	0.24124022734941994		SHH|PTCH1|Hypothalamus_2->Lateral_ventricle
1768	SHH	PTCH1	Cortex_3	Lateral_ventricle	0.24086824542756288		SHH|PTCH1|Cortex_3->Lateral_ventricle
1769	NRG1	ERBB4	Cortex_2	Cortex_2	0.2406479529021779		NRG1|ERBB4|Cortex_2->Cortex_2
1770	VEGFA	KDR	Fiber_tract	Cortex_3	0.240589182352628		VEGFA|KDR|Fiber_tract->Cortex_3
1771	BMP4	BMPR1A	Striatum	Thalamus_1	0.2403992866278232		BMP4|BMPR1A|Striatum->Thalamus_1
1772	FGF10	FGFR2	Cortex_4	Thalamus_2	0.24031064837860563		FGF10|FGFR2|Cortex_4->Thalamus_2
1773	FGF10	FGFR2	Thalamus_2	Hippocampus	0.24023961115351603		FGF10|FGFR2|Thalamus_2->Hippocampus
1774	SHH	PTCH1	Cortex_1	Lateral_ventricle	0.24007987674203277		SHH|PTCH1|Cortex_1->Lateral_ventricle
1775	NRG1	ERBB4	Hypothalamus_1	Cortex_3	0.23980902306016766		NRG1|ERBB4|Hypothalamus_1->Cortex_3
1776	NRG1	ERBB4	Thalamus_2	Cortex_4	0.23965628199445885		NRG1|ERBB4|Thalamus_2->Cortex_4
1777	VEGFA	KDR	Hippocampus	Pyramidal_layer	0.2390899775187788		VEGFA|KDR|Hippocampus->Pyramidal_layer
1778	NRG1	ERBB4	Hypothalamus_1	Hypothalamus_2	0.23904182718438677		NRG1|ERBB4|Hypothalamus_1->Hypothalamus_2
1779	BMP4	BMPR1A	Pyramidal_layer	Thalamus_1	0.23899628992126687		BMP4|BMPR1A|Pyramidal_layer->Thalamus_1
1780	DLK1	NOTCH1	Thalamus_2	Hippocampus	0.23887922285493834		DLK1|NOTCH1|Thalamus_2->Hippocampus
1781	FGF10	FGFR2	Thalamus_1	Hippocampus	0.2387952504474529		FGF10|FGFR2|Thalamus_1->Hippocampus
1782	BMP4	BMPR1A	Thalamus_1	Fiber_tract	0.23855332633102064		BMP4|BMPR1A|Thalamus_1->Fiber_tract
1783	NRG1	ERBB4	Hypothalamus_2	Pyramidal_layer	0.23851347744539567		NRG1|ERBB4|Hypothalamus_2->Pyramidal_layer
1784	VEGFA	KDR	Hippocampus	Fiber_tract	0.2384681228061503		VEGFA|KDR|Hippocampus->Fiber_tract
1785	VEGFA	KDR	Fiber_tract	Pyramidal_layer	0.2383948313790537		VEGFA|KDR|Fiber_tract->Pyramidal_layer
1786	KITL	KIT	Fiber_tract	Cortex_3	0.2383683470499225		KITL|KIT|Fiber_tract->Cortex_3
1787	BMP4	BMPR1A	Thalamus_1	Cortex_2	0.23810270854252663		BMP4|BMPR1A|Thalamus_1->Cortex_2
1788	NRG1	ERBB4	Thalamus_1	Cortex_2	0.23783618817927152		NRG1|ERBB4|Thalamus_1->Cortex_2
1789	VEGFA	KDR	Fiber_tract	Fiber_tract	0.2377729766664252		VEGFA|KDR|Fiber_tract->Fiber_tract
1790	BMP4	BMPR1A	Hippocampus	Fiber_tract	0.23771616988781583		BMP4|BMPR1A|Hippocampus->Fiber_tract
1791	BMP4	BMPR1A	Cortex_2	Thalamus_1	0.23768444760638863		BMP4|BMPR1A|Cortex_2->Thalamus_1
1792	WNT5A	FZD7	Cortex_5	Lateral_ventricle	0.2375839740070922		WNT5A|FZD7|Cortex_5->Lateral_ventricle
1793	NRG1	ERBB4	Lateral_ventricle	Cortex_4	0.23755780909465718		NRG1|ERBB4|Lateral_ventricle->Cortex_4
1794	NRG1	ERBB4	Hippocampus	Cortex_5	0.23749258311294846		NRG1|ERBB4|Hippocampus->Cortex_5
1795	NOTCH1	JAG1	Lateral_ventricle	Thalamus_2	0.23745431611314416		NOTCH1|JAG1|Lateral_ventricle->Thalamus_2
1796	BMP4	BMPR1A	Hippocampus	Cortex_2	0.23726555209932182		BMP4|BMPR1A|Hippocampus->Cortex_2
1797	BMP4	BMPR1A	Hypothalamus_2	Thalamus_1	0.23718772884469572		BMP4|BMPR1A|Hypothalamus_2->Thalamus_1
1798	SHH	PTCH1	Thalamus_2	Lateral_ventricle	0.23710356368683277		SHH|PTCH1|Thalamus_2->Lateral_ventricle
1799	KITL	KIT	Hippocampus	Lateral_ventricle	0.2367814226078404		KITL|KIT|Hippocampus->Lateral_ventricle
1800	NRG1	ERBB4	Cortex_2	Cortex_4	0.23657951446788705		NRG1|ERBB4|Cortex_2->Cortex_4
1801	KITL	KIT	Pyramidal_layer	Cortex_4	0.23593137583302703		KITL|KIT|Pyramidal_layer->Cortex_4
1802	CXCL12	CXCR4	Cortex_2	Pyramidal_layer_dentate_gyrus	0.235794800173591		CXCL12|CXCR4|Cortex_2->Pyramidal_layer_dentate_gyrus
1803	NRG1	ERBB4	Striatum	Cortex_2	0.23575599710219347		NRG1|ERBB4|Striatum->Cortex_2
1804	WNT5A	FZD7	Hypothalamus_1	Lateral_ventricle	0.23574567225935694		WNT5A|FZD7|Hypothalamus_1->Lateral_ventricle
1805	NRG1	ERBB4	Pyramidal_layer	Cortex_1	0.23571185388125726		NRG1|ERBB4|Pyramidal_layer->Cortex_1
1806	NRG1	ERBB4	Cortex_3	Pyramidal_layer	0.2353732541471045		NRG1|ERBB4|Cortex_3->Pyramidal_layer
1807	DLK1	NOTCH1	Lateral_ventricle	Pyramidal_layer	0.23535674711068472		DLK1|NOTCH1|Lateral_ventricle->Pyramidal_layer
1808	FGF10	FGFR2	Pyramidal_layer	Hypothalamus_1	0.23535449996645197		FGF10|FGFR2|Pyramidal_layer->Hypothalamus_1
1809	KITL	KIT	Hypothalamus_2	Hypothalamus_1	0.23530448630760262		KITL|KIT|Hypothalamus_2->Hypothalamus_1
1810	WNT5A	FZD7	Lateral_ventricle	Pyramidal_layer_dentate_gyrus	0.23512659588468676		WNT5A|FZD7|Lateral_ventricle->Pyramidal_layer_dentate_gyrus
1811	VEGFA	KDR	Hippocampus	Striatum	0.23512178152731167		VEGFA|KDR|Hippocampus->Striatum
1812	KITL	KIT	Lateral_ventricle	Cortex_1	0.23487755990294223		KITL|KIT|Lateral_ventricle->Cortex_1
1813	FGF10	FGFR2	Cortex_3	Cortex_3	0.23483485123905978		FGF10|FGFR2|Cortex_3->Cortex_3
1814	VEGFA	KDR	Pyramidal_layer	Thalamus_2	0.2347963818215898		VEGFA|KDR|Pyramidal_layer->Thalamus_2
1815	WNT5A	FZD7	Hypothalamus_2	Lateral_ventricle	0.2345327481739503		WNT5A|FZD7|Hypothalamus_2->Lateral_ventricle
1816	VEGFA	KDR	Fiber_tract	Striatum	0.23442663538758657		VEGFA|KDR|Fiber_tract->Striatum
1817	BMP4	BMPR1A	Thalamus_1	Thalamus_1	0.23402348674576856		BMP4|BMPR1A|Thalamus_1->Thalamus_1
1818	DLK1	NOTCH1	Thalamus_2	Cortex_2	0.23400774860184462		DLK1|NOTCH1|Thalamus_2->Cortex_2
1819	NRG1	ERBB4	Thalamus_1	Cortex_4	0.23376774974498066		NRG1|ERBB4|Thalamus_1->Cortex_4
1820	SHH	PTCH1	Cortex_4	Lateral_ventricle	0.23327091295060104		SHH|PTCH1|Cortex_4->Lateral_ventricle
1821	BMP4	BMPR1A	Hippocampus	Thalamus_1	0.23318633030256375		BMP4|BMPR1A|Hippocampus->Thalamus_1
1822	FGF10	FGFR2	Pyramidal_layer_dentate_gyrus	Hypothalamus_1	0.23255498487316917		FGF10|FGFR2|Pyramidal_layer_dentate_gyrus->Hypothalamus_1
1823	KITL	KIT	Hippocampus	Cortex_2	0.2324821963536985		KITL|KIT|Hippocampus->Cortex_2
1824	NOTCH1	JAG1	Fiber_tract	Cortex_5	0.2321518081884174		NOTCH1|JAG1|Fiber_tract->Cortex_5
1825	VEGFA	KDR	Pyramidal_layer	Cortex_4	0.23197172882855283		VEGFA|KDR|Pyramidal_layer->Cortex_4
1826	BMP4	BMPR1A	Pyramidal_layer_dentate_gyrus	Fiber_tract	0.23176886135094615		BMP4|BMPR1A|Pyramidal_layer_dentate_gyrus->Fiber_tract
1827	NRG1	ERBB4	Striatum	Cortex_4	0.2316875586679026		NRG1|ERBB4|Striatum->Cortex_4
1828	BMP4	BMPR1A	Cortex_5	Hippocampus	0.2316276145048819		BMP4|BMPR1A|Cortex_5->Hippocampus
1829	BMP4	BMPR1A	Cortex_5	Cortex_1	0.2315910584018251		BMP4|BMPR1A|Cortex_5->Cortex_1
1830	NRG1	ERBB4	Cortex_4	Cortex_3	0.2315872589968553		NRG1|ERBB4|Cortex_4->Cortex_3
1831	BMP4	BMPR1A	Pyramidal_layer_dentate_gyrus	Cortex_2	0.23131824356245215		BMP4|BMPR1A|Pyramidal_layer_dentate_gyrus->Cortex_2
1832	KITL	KIT	Hypothalamus_1	Cortex_3	0.23122742870989316		KITL|KIT|Hypothalamus_1->Cortex_3
1833	FGF10	FGFR2	Fiber_tract	Hippocampus	0.23102671115162518		FGF10|FGFR2|Fiber_tract->Hippocampus
1834	KITL	KIT	Hippocampus	Hippocampus	0.23102149286785642		KITL|KIT|Hippocampus->Hippocampus
1835	NRG1	ERBB4	Cortex_4	Hypothalamus_2	0.23082006312107442		NRG1|ERBB4|Cortex_4->Hypothalamus_2
1836	KITL	KIT	Pyramidal_layer_dentate_gyrus	Hypothalamus_1	0.2306716703426312		KITL|KIT|Pyramidal_layer_dentate_gyrus->Hypothalamus_1
1837	NRG1	ERBB4	Pyramidal_layer_dentate_gyrus	Cortex_5	0.2305369283315992		NRG1|ERBB4|Pyramidal_layer_dentate_gyrus->Cortex_5
1838	KITL	KIT	Cortex_3	Fiber_tract	0.23041287982606948		KITL|KIT|Cortex_3->Fiber_tract
1839	KITL	KIT	Cortex_3	Hypothalamus_2	0.23038913408159095		KITL|KIT|Cortex_3->Hypothalamus_2
1840	KITL	KIT	Lateral_ventricle	Striatum	0.23004359863941964		KITL|KIT|Lateral_ventricle->Striatum
1841	WNT5A	FZD7	Cortex_4	Lateral_ventricle	0.2297368070000348		WNT5A|FZD7|Cortex_4->Lateral_ventricle
1842	DLK1	NOTCH1	Cortex_2	Fiber_tract	0.22966310352231717		DLK1|NOTCH1|Cortex_2->Fiber_tract
1843	BMP4	BMPR1A	Cortex_4	Fiber_tract	0.22948481831132736		BMP4|BMPR1A|Cortex_4->Fiber_tract
1844	WNT5A	FZD7	Pyramidal_layer_dentate_gyrus	Lateral_ventricle	0.22938290451254165		WNT5A|FZD7|Pyramidal_layer_dentate_gyrus->Lateral_ventricle
1845	NRG1	ERBB4	Cortex_5	Pyramidal_layer	0.2293218116411075		NRG1|ERBB4|Cortex_5->Pyramidal_layer
1846	NOTCH1	JAG1	Lateral_ventricle	Striatum	0.22932017093000848		NOTCH1|JAG1|Lateral_ventricle->Striatum
1847	NRG1	ERBB4	Fiber_tract	Cortex_2	0.22918048048658948		NRG1|ERBB4|Fiber_tract->Cortex_2
1848	BMP4	BMPR1A	Cortex_4	Cortex_2	0.22903420052283335		BMP4|BMPR1A|Cortex_4->Cortex_2
1849	CXCL12	CXCR4	Cortex_2	Hippocampus	0.22898230474487558		CXCL12|CXCR4|Cortex_2->Hippocampus
1850	FGF10	FGFR2	Hippocampus	Thalamus_2	0.228832333178788		FGF10|FGFR2|Hippocampus->Thalamus_2
1851	NRG1	ERBB4	Thalamus_2	Cortex_3	0.22857958980953025		NRG1|ERBB4|Thalamus_2->Cortex_3
1852	VEGFA	KDR	Pyramidal_layer	Hypothalamus_1	0.2283801866299558		VEGFA|KDR|Pyramidal_layer->Hypothalamus_1
1853	DLK1	NOTCH1	Cortex_3	Lateral_ventricle	0.22798422571332727		DLK1|NOTCH1|Cortex_3->Lateral_ventricle
1854	NRG1	ERBB4	Thalamus_2	Hypothalamus_2	0.22781239393374936		NRG1|ERBB4|Thalamus_2->Hypothalamus_2
1855	NOTCH1	JAG1	Fiber_tract	Pyramidal_layer_dentate_gyrus	0.2277268081407011		NOTCH1|JAG1|Fiber_tract->Pyramidal_layer_dentate_gyrus
1856	BMP4	BMPR1A	Hypothalamus_1	Fiber_tract	0.22764934065584994		BMP4|BMPR1A|Hypothalamus_1->Fiber_tract
1857	WNT5A	FZD7	Lateral_ventricle	Hypothalamus_1	0.22738649869685645		WNT5A|FZD7|Lateral_ventricle->Hypothalamus_1
1858	BMP4	BMPR1A	Cortex_1	Fiber_tract	0.2273784429819287		BMP4|BMPR1A|Cortex_1->Fiber_tract
1859	NRG1	ERBB4	Cortex_1	Pyramidal_layer	0.22724378870026846		NRG1|ERBB4|Cortex_1->Pyramidal_layer
1860	BMP4	BMPR1A	Pyramidal_layer_dentate_gyrus	Thalamus_1	0.22723902176569408		BMP4|BMPR1A|Pyramidal_layer_dentate_gyrus->Thalamus_1
1861	BMP4	BMPR1A	Hypothalamus_1	Cortex_2	0.22719872286735593		BMP4|BMPR1A|Hypothalamus_1->Cortex_2
1862	BMP4	BMPR1A	Cortex_1	Cortex_2	0.22692782519343468		BMP4|BMPR1A|Cortex_1->Cortex_2
1863	SHH	PTCH1	Cortex_2	Lateral_ventricle	0.22687311807185914		SHH|PTCH1|Cortex_2->Lateral_ventricle
1864	CXCL12	CXCR4	Thalamus_2	Lateral_ventricle	0.22655398982488328		CXCL12|CXCR4|Thalamus_2->Lateral_ventricle
1865	NRG1	ERBB4	Lateral_ventricle	Cortex_3	0.22648111690972858		NRG1|ERBB4|Lateral_ventricle->Cortex_3
1866	FGF10	FGFR2	Cortex_1	Thalamus_2	0.22641090943889053		FGF10|FGFR2|Cortex_1->Thalamus_2
1867	FGF10	FGFR2	Cortex_2	Thalamus_2	0.22602962794044476		FGF10|FGFR2|Cortex_2->Thalamus_2
1868	NRG1	ERBB4	Lateral_ventricle	Hypothalamus_2	0.2257139210339477		NRG1|ERBB4|Lateral_ventricle->Hypothalamus_2
1869	BMP4	BMPR1A	Cortex_3	Cortex_3	0.22570711465888335		BMP4|BMPR1A|Cortex_3->Cortex_3
1870	SHH	PTCH1	Thalamus_1	Pyramidal_layer_dentate_gyrus	0.22569943679816112		SHH|PTCH1|Thalamus_1->Pyramidal_layer_dentate_gyrus
1871	NRG1	ERBB4	Cortex_2	Cortex_3	0.22550282228295843		NRG1|ERBB4|Cortex_2->Cortex_3
1872	KITL	KIT	Cortex_5	Thalamus_1	0.2253675637736015		KITL|KIT|Cortex_5->Thalamus_1
1873	KITL	KIT	Striatum	Hypothalamus_1	0.2252778147158572		KITL|KIT|Striatum->Hypothalamus_1
1874	DLK1	NOTCH1	Thalamus_1	Lateral_ventricle	0.22513709088851666		DLK1|NOTCH1|Thalamus_1->Lateral_ventricle
1875	NRG1	ERBB4	Fiber_tract	Cortex_4	0.22511204205229862		NRG1|ERBB4|Fiber_tract->Cortex_4
1876	BMP4	BMPR1A	Cortex_4	Thalamus_1	0.22495497872607528		BMP4|BMPR1A|Cortex_4->Thalamus_1
1877	CXCL12	CXCR4	Cortex_2	Hypothalamus_1	0.22483830371817512		CXCL12|CXCR4|Cortex_2->Hypothalamus_1
1878	NRG1	ERBB4	Hypothalamus_1	Pyramidal_layer	0.22477338354243137		NRG1|ERBB4|Hypothalamus_1->Pyramidal_layer
1879	NRG1	ERBB4	Cortex_2	Hypothalamus_2	0.22473562640717754		NRG1|ERBB4|Cortex_2->Hypothalamus_2
1880	BMP4	BMPR1A	Thalamus_2	Fiber_tract	0.22451010471687907		BMP4|BMPR1A|Thalamus_2->Fiber_tract
1881	SHH	PTCH1	Fiber_tract	Lateral_ventricle	0.22429670581599603		SHH|PTCH1|Fiber_tract->Lateral_ventricle
1882	DLK1	NOTCH1	Cortex_5	Lateral_ventricle	0.22426214213519133		DLK1|NOTCH1|Cortex_5->Lateral_ventricle
1883	FGF10	FGFR2	Hypothalamus_1	Thalamus_2	0.22416316946514714		FGF10|FGFR2|Hypothalamus_1->Thalamus_2
1884	BMP4	BMPR1A	Thalamus_2	Cortex_2	0.22405948692838507		BMP4|BMPR1A|Thalamus_2->Cortex_2
1885	NOTCH1	JAG1	Fiber_tract	Thalamus_2	0.22393611481050607		NOTCH1|JAG1|Fiber_tract->Thalamus_2
1886	FGF10	FGFR2	Cortex_4	Striatum	0.22387583904406605		FGF10|FGFR2|Cortex_4->Striatum
1887	SHH	PTCH1	Cortex_5	Lateral_ventricle	0.2236631666043008		SHH|PTCH1|Cortex_5->Lateral_ventricle
1888	NOTCH1	JAG1	Lateral_ventricle	Thalamus_1	0.22360663492789212		NOTCH1|JAG1|Lateral_ventricle->Thalamus_1
1889	CXCL12	CXCR4	Cortex_2	Fiber_tract	0.22357074247167677		CXCL12|CXCR4|Cortex_2->Fiber_tract
1890	NRG1	ERBB4	Hypothalamus_2	Lateral_ventricle	0.2234248705002897		NRG1|ERBB4|Hypothalamus_2->Lateral_ventricle
1891	BMP4	BMPR1A	Cortex_3	Cortex_4	0.2233057566559086		BMP4|BMPR1A|Cortex_3->Cortex_4
1892	NOTCH1	JAG1	Lateral_ventricle	Hypothalamus_2	0.22329663278016829		NOTCH1|JAG1|Lateral_ventricle->Hypothalamus_2
1893	BMP4	BMPR1A	Hypothalamus_1	Thalamus_1	0.22311950107059786		BMP4|BMPR1A|Hypothalamus_1->Thalamus_1
1894	BMP4	BMPR1A	Cortex_1	Thalamus_1	0.22284860339667661		BMP4|BMPR1A|Cortex_1->Thalamus_1
1895	NRG1	ERBB4	Thalamus_1	Cortex_3	0.22269105756005206		NRG1|ERBB4|Thalamus_1->Cortex_3
1896	WNT5A	FZD7	Lateral_ventricle	Thalamus_2	0.22262337641302674		WNT5A|FZD7|Lateral_ventricle->Thalamus_2
1897	SHH	PTCH1	Pyramidal_layer	Lateral_ventricle	0.22256398640927813		SHH|PTCH1|Pyramidal_layer->Lateral_ventricle
1898	WNT5A	FZD7	Lateral_ventricle	Cortex_2	0.2224144404864828		WNT5A|FZD7|Lateral_ventricle->Cortex_2
1899	NRG1	ERBB4	Hippocampus	Cortex_2	0.2223122043530347		NRG1|ERBB4|Hippocampus->Cortex_2
1900	NRG1	ERBB4	Thalamus_1	Hypothalamus_2	0.22192386168427117		NRG1|ERBB4|Thalamus_1->Hypothalamus_2
1901	CXCL12	CXCR4	Cortex_2	Thalamus_2	0.22189573858213524		CXCL12|CXCR4|Cortex_2->Thalamus_2
1902	NOTCH1	JAG1	Lateral_ventricle	Hypothalamus_1	0.22188528791929668		NOTCH1|JAG1|Lateral_ventricle->Hypothalamus_1
1903	BMP4	BMPR1A	Striatum	Cortex_3	0.22181526535668328		BMP4|BMPR1A|Striatum->Cortex_3
1904	KITL	KIT	Hippocampus	Cortex_1	0.2218027516103815		KITL|KIT|Hippocampus->Cortex_1
1905	CXCL12	CXCR4	Pyramidal_layer	Lateral_ventricle	0.22161728881654283		CXCL12|CXCR4|Pyramidal_layer->Lateral_ventricle
1906	NRG1	ERBB4	Pyramidal_layer	Cortex_5	0.22156312466822856		NRG1|ERBB4|Pyramidal_layer->Cortex_5
1907	KITL	KIT	Cortex_5	Thalamus_2	0.2215020435829755		KITL|KIT|Cortex_5->Thalamus_2
1908	VEGFA	KDR	Pyramidal_layer	Cortex_3	0.22149468190054888		VEGFA|KDR|Pyramidal_layer->Cortex_3
1909	CXCL12	CXCR4	Cortex_2	Cortex_5	0.22146007079824698		CXCL12|CXCR4|Cortex_2->Cortex_5
1910	NOTCH1	JAG1	Lateral_ventricle	Cortex_1	0.22105925267850848		NOTCH1|JAG1|Lateral_ventricle->Cortex_1
1911	DLK1	NOTCH1	Thalamus_2	Thalamus_2	0.2208814142116656		DLK1|NOTCH1|Thalamus_2->Thalamus_2
1912	WNT5A	FZD7	Lateral_ventricle	Hypothalamus_2	0.22087072830899318		WNT5A|FZD7|Lateral_ventricle->Hypothalamus_2
1913	FGF10	FGFR2	Striatum	Thalamus_2	0.22061847099955223		FGF10|FGFR2|Striatum->Thalamus_2
1914	NRG1	ERBB4	Striatum	Cortex_3	0.220610866482974		NRG1|ERBB4|Striatum->Cortex_3
1915	SHH	PTCH1	Striatum	Pyramidal_layer_dentate_gyrus	0.22049126845900138		SHH|PTCH1|Striatum->Pyramidal_layer_dentate_gyrus
1916	BMP4	BMPR1A	Pyramidal_layer	Cortex_3	0.22041226865012695		BMP4|BMPR1A|Pyramidal_layer->Cortex_3
